stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,12.26,0,44.95,4.09,0,0,0,0,0,0,4.09,0,0,0,0,12.26,36.78,57.21,93.99,0,0,0,0,53.12,551.66,0,0,0,12.26,0,0,4.09,0,0,0,0,0,0
72hpf,11.77,6.42,0,27.81,6.42,11.77,0,4.28,0,0,0,0,0,0,3.21,0,18.19,46,2.14,39.58,0,5.35,2.14,0,180.79,144.42,0,1.07,0,49.21,1.07,0,25.67,2.14,4.28,4.28,0,0,0
21Day,36.14,2.68,4.02,87,5.35,46.85,0,22.76,1.34,1.34,0,0,8.03,8.03,34.8,21.42,6.69,30.79,22.76,99.05,0,0,8.03,0,87,68.27,1.34,2.68,0,58.9,9.37,5.35,14.72,0,6.69,1.34,0,0,18.74
3Month,0.64,5.76,4.16,77.75,0.32,0,2.24,2.88,23.36,11.52,0.32,0,166.05,19.52,3.52,53.75,4.8,23.04,20.16,31.99,8,0.64,4.8,8.64,2.56,1.6,4.8,2.24,0,1.6,5.12,208.29,0.64,0,0,0.64,9.92,14.72,22.72
22Month,0,13.12,2.19,31.16,0,0,1.64,1.64,4.92,30.07,21.87,0,443.88,14.21,17.49,44.28,0.55,4.37,40.45,32.8,0,6.01,3.83,0,0.55,1.09,6.01,6.56,1.09,3.28,1.09,47.01,1.64,2.73,0,0,2.73,0,13.67
