stage,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0,0,12.2592137185505
72hpf,0,0,0,0,0,2.13958228293216,0,0,1.06979114146608,1.06979114146608
21Day,1.33853308820331,0,0,0,0,0,0,1.33853308820331,1.33853308820331,0
22Month,0,0.546654651197433,0.546654651197433,0.546654651197433,3.2799279071846,0,0,0,0,0.546654651197433
