stage,Cardiomyocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.progenitor.cell,Retinal.cell
24hpf,0,0,4.08640457285017,4.08640457285017,0
21Day,1.33853308820331,0,0,2.67706617640661,0
22Month,0,0.546654651197433,0,0,0.546654651197433
