stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61.3,16.35,0,122.59,0,0,0,0,0,0,0,0,0,0,0,0,16.35,24.52,28.6,237.01,0,0,0,0,53.12,1769.41,4.09,0,0,65.38,0,0,0,0,0,0,0,0,0,0
72hpf,49.21,22.47,0,46,9.63,12.84,0,1.07,0,0,1.07,0,0,0,2.14,0,9.63,121.96,2.14,138,0,3.21,8.56,1.07,727.46,406.52,2.14,10.7,0,131.58,1.07,0,0,101.63,41.72,18.19,14.98,0,0,0
21Day,33.46,8.03,1.34,87,2.68,13.39,0,2.68,0,1.34,2.68,0,5.35,0,20.08,4.02,9.37,32.12,16.06,168.66,0,0,36.14,0,246.29,132.51,4.02,6.69,0,60.23,20.08,0,4.02,38.82,33.46,42.83,9.37,0,0,8.03
3Month,3.2,48.31,2.24,176.29,3.2,0,1.6,3.84,1.28,18.56,51.83,1.92,204.13,14.4,8.96,24.64,15.36,55.35,40.31,158.37,34.55,1.28,25.28,6.4,20.8,8,28.16,15.04,0,7.68,5.76,0.32,247,11.52,1.92,0.64,4.8,46.71,40.95,55.99
22Month,0.55,55.76,2.73,72.71,3.28,0,3.28,2.19,1.64,7.65,48.11,57.4,148.14,11.48,12.03,22.41,4.92,12.03,31.71,116.44,3.28,7.11,9.84,1.64,8.2,1.64,14.21,8.75,1.09,6.56,2.19,0,60.68,21.32,40.45,0,3.28,9.84,0.55,21.87
