stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,12.2592137185505,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,16.3456182914007,0,0,8.17280914570035,163.456182914007,0,0,4.08640457285017,0,0,0,0,0,0,0
72hpf,1.06979114146608,1.06979114146608,0,6.41874684879647,0,2.13958228293216,0,0,0,0,0,0,0,1.06979114146608,0,2.13958228293216,5.34895570733039,0,6.41874684879647,0,0,36.3728988098467,20.3260316878555,0,0,10.6979114146608,0,0,2.13958228293216,1.06979114146608,0,0,0
21Day,5.35413235281323,0,0,14.7238639702364,1.33853308820331,4.01559926460992,0,2.67706617640661,0,0,0,0,0,4.01559926460992,2.67706617640661,0,5.35413235281323,2.67706617640661,16.0623970584397,0,1.33853308820331,10.7082647056265,8.03119852921984,0,0,6.69266544101654,2.67706617640661,0,0,4.01559926460992,0,0,1.33853308820331
3Month,0,0,0,5.43913809242132,0,0,0.639898599108391,0.319949299554195,1.27979719821678,0.639898599108391,0,19.8368565723601,0.639898599108391,0.639898599108391,1.59974649777098,0.319949299554195,1.91969579732517,2.55959439643356,1.27979719821678,0.639898599108391,0.319949299554195,0.319949299554195,0,0.319949299554195,0.319949299554195,0,0.639898599108391,7.35883388974649,0,0,0.639898599108391,22.7164002683479,0.959847898662586
22Month,0,0,1.09330930239487,0.546654651197433,0,0,0,0,0.546654651197433,0.546654651197433,0.546654651197433,20.226222094305,0.546654651197433,0,1.09330930239487,0,0,0,3.2799279071846,0,0.546654651197433,0,0,0,0,0.546654651197433,0,4.9198918607769,0,0,0,0.546654651197433,0
