stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,220.67,0,4.09,0,0,0,0,0,0,0,0,40.86,0,0,0,0,49.04,8.17,20.43,4.09,0,4.09,0,8.17,4.09,40.86,0,0,0,4.09,0,0,0,0,16.35,0,0,0
72hpf,5.35,81.3,0,14.98,2.14,0,0,0,0,0,0,0,0,1.07,0,8.56,0,60.98,23.54,6.42,31.02,0,10.7,0,27.81,40.65,31.02,0,0,0,16.05,1.07,1.07,2.14,0,3.21,0,0,0
21Day,13.39,32.12,52.2,73.62,5.35,5.35,0,4.02,0,0,0,0,0,30.79,0,8.03,6.69,29.45,21.42,4.02,120.47,0,10.71,22.76,12.05,28.11,20.08,2.68,1.34,0,33.46,8.03,1.34,4.02,1.34,0,0,0,5.35
3Month,0.32,41.27,52.47,43.83,0.32,0,3.2,0.32,0,8,6.08,0.32,0,1043.99,6.4,1.92,18.24,22.08,10.24,6.72,14.08,1.92,3.52,3.52,102.38,3.52,0.64,2.24,0.64,0,0.96,21.44,12.16,0,0.32,0,3.2,7.36,5.76
22Month,0,79.81,50.29,56.85,0,0,7.65,1.09,0.55,20.77,20.77,21.32,0,1496.74,4.37,3.83,53.03,20.23,8.2,13.67,20.77,0,127.92,7.65,7.65,1.64,2.19,7.11,3.28,7.11,0,0.55,6.01,1.64,3.28,0,0.55,0,7.11
