stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5218.34,4.09,0,8.17,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,12.26,65.38,0,0,0,0,8.17,196.15,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4285.58,1.07,0,9.63,3.21,13.91,0,1.07,0,0,0,0,0,0,0,0,0,10.7,3.21,35.3,0,2.14,26.74,0,127.31,63.12,0,2.14,20.33,0,0,0,6.42,1.07,3.21,2.14,0,0,0
21Day,1398.77,2.68,1.34,20.08,0,8.03,0,1.34,0,0,0,0,1.34,0,12.05,1.34,0,12.05,8.03,29.45,0,0,123.15,0,38.82,40.16,0,0,10.71,14.72,0,2.68,5.35,1.34,6.69,1.34,0,0,5.35
3Month,36.15,0.32,0,14.72,0,0,0,0,1.92,6.4,0,0,10.88,9.6,0,7.68,0.32,4.48,5.12,3.52,1.28,0,4.8,0.64,0,0,0,0.32,0,0,0.32,3.52,0,0,0,0,2.24,1.92,1.6
22Month,102.77,1.09,0,4.37,0,0,1.64,0,1.09,13.12,2.19,0,91.29,2.73,0,3.28,1.09,2.19,6.56,11.48,0,2.73,2.73,0,3.28,3.83,0.55,1.09,0,0,0,4.92,0,0,0,0,1.09,0,0.55
