stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Osteoblast,Pancreatic.cell
24hpf,0,0,20.4320228642509,0,0,0,0,0,0
72hpf,1.06979114146608,0,17.1166582634572,0,0,3.20937342439823,0,1.06979114146608,0
21Day,0,0,10.7082647056265,0,0,0,0,0,1.33853308820331
3Month,0,0.639898599108391,0.319949299554195,0.319949299554195,0.319949299554195,0.959847898662586,0.319949299554195,0,0
22Month,0,2.18661860478973,2.73327325598717,0.546654651197433,0,0,0,0,0
