stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,32.69,0,0,0,0,0,0,0,4.09,0,0,0,0,0,24.52,53.12,0,0,0,0,0,12.26,36.78,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,7.49,6.42,0,14.98,1.07,2.14,0,0,1.07,1.07,0,0,1.07,0,5.35,0,9.63,80.23,4.28,11.77,0,4.28,2.14,1.07,79.16,26.74,6.42,1.07,0,19.26,2.14,1.07,5.35,2.14,1.07,1.07,0,0,0
21Day,18.74,4.02,1.34,119.13,2.68,33.46,0,38.82,2.68,6.69,0,0,2.68,2.68,33.46,5.35,4.02,58.9,32.12,42.83,0,1.34,8.03,0,54.88,18.74,4.02,0,0,17.4,5.35,0,5.35,0,2.68,1.34,1.34,0,21.42
3Month,0,3.2,2.24,62.07,0.32,0,1.28,4.16,13.44,17.28,0,0,27.84,13.44,4.48,43.19,3.52,8.96,22.72,7.36,1.6,0,6.4,3.2,6.72,0,5.12,0,0,0.96,3.2,55.99,0.64,0,0,0,3.52,79.03,23.04
22Month,0,3.28,7.11,32.25,0,0,1.64,1.64,8.2,53.03,4.37,0,127.37,16.4,6.56,56.85,1.09,2.73,42.64,10.39,0,5.47,10.39,0,3.28,0,2.73,1.09,1.09,1.09,0,15.31,0,0.55,0,0,0.55,0.55,3.83
