stage,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Neural.cell
21Day,1.33853308820331,1.33853308820331,0,0,0,0,0,0
3Month,0.639898599108391,0,0,0,0,0,0,0
22Month,0,0,0.546654651197433,0.546654651197433,15.8529848847256,0.546654651197433,0.546654651197433,3.82658255838203
