stage,Enterocyte,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,0,0,12.2592137185505,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,0,0,10.6979114146608,1.06979114146608,0,0,0
21Day,0,1.33853308820331,2.67706617640661,0,0,1.33853308820331,1.33853308820331,5.35413235281323,34.801860293286,1.33853308820331,1.33853308820331,2.67706617640661,10.7082647056265
3Month,0,0.319949299554195,0,0.319949299554195,0,0,0,0,0,0,0,0,0
22Month,0.546654651197433,0,0,0,1.09330930239487,0,0,0,0,0,0,0,0
