stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,8.17,0,53.12,0,0,0,0,0,0,0,0,0,0,0,0,8.17,24.52,12.26,40.86,0,0,0,0,44.95,196.15,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,23.54,6.42,1.07,37.44,10.7,1.07,0,0,0,0,0,0,0,0,0,0,12.84,71.68,1.07,63.12,0,0,3.21,1.07,140.14,52.42,0,9.63,69.54,0,1.07,17.12,5.35,1.07,3.21,0,0,0
21Day,30.79,14.72,0,117.79,6.69,22.76,0,28.11,0,0,4.02,0,6.69,0,5.35,4.02,2.68,49.53,5.35,207.47,0,0,28.11,0,136.53,32.12,0,17.4,70.94,10.71,0,13.39,10.71,44.17,12.05,0,0,4.02
3Month,0.96,15.68,0.64,36.15,0.64,0,0.32,1.28,0.64,3.2,4.48,0.32,18.88,2.56,0.96,8.64,3.84,16,4.48,34.23,5.44,0.32,4.16,0.96,2.88,0.32,2.24,2.56,1.92,1.28,8.32,0.64,0.32,0,0.64,5.76,1.6,1.6
22Month,0,18.04,3.83,14.76,0,0,0,1.09,0,2.73,4.37,6.01,75.98,1.64,1.09,8.2,2.19,5.47,7.11,32.8,0.55,1.64,1.09,0,2.19,1.09,2.73,1.09,1.09,0.55,3.28,4.92,3.83,0,0,1.64,0,2.73
