stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0,0,5.34895570733039,0,0,0,0,0,0,0,0,0,0
21Day,2.67706617640661,1.33853308820331,8.03119852921984,1.33853308820331,0,0,0,0,0,5.35413235281323,1.33853308820331,0,2.67706617640661,9.36973161742315,0,0,0,0,1.33853308820331,0,0,0,0,0
3Month,0,0,21.4366030701311,0,0.319949299554195,0.319949299554195,0.639898599108391,1.27979719821678,0.319949299554195,7.99873248885489,3.51944229509615,0.639898599108391,0.639898599108391,0,0.319949299554195,0.319949299554195,0.639898599108391,0,0,0,0.959847898662586,0,0.319949299554195,0
22Month,0,1.09330930239487,2.18661860478973,0,0,0.546654651197433,4.37323720957947,0,0,1.09330930239487,3.82658255838203,0,0,0,0,0,0.546654651197433,0.546654651197433,0,0.546654651197433,0,0.546654651197433,0,0.546654651197433
