stage,Cardiomyocyte,Erythrocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0
72hpf,2.13958228293216,0,0,0,0,0,0,26.744778536652,6.41874684879647,1.06979114146608,0,1.06979114146608,0
21Day,0,1.33853308820331,0,0,0,0,1.33853308820331,24.0935955876595,2.67706617640661,1.33853308820331,2.67706617640661,0,0
3Month,0,0,0,0.639898599108391,0.639898599108391,0.319949299554195,0,0,0,0,0,0,0.319949299554195
22Month,0,0,0.546654651197433,0.546654651197433,0,0,0.546654651197433,0,0,0,0,0,0
