stage,Hepatocyte,Intestinal.bulb.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,4.08640457285017
72hpf,0,0,1.06979114146608,0
21Day,0,0,1.33853308820331,0
22Month,0.546654651197433,0.546654651197433,0,0
