stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,143.02,8.17,0,106.25,4.09,8.17,0,4.09,0,0,0,12.26,0,0,4.09,0,12.26,44.95,130.76,228.84,0,0,0,0,196.15,1614.13,0,0,0,16.35,0,0,0,0,0,0,8.17,0,0,0
72hpf,66.33,13.91,0,32.09,11.77,12.84,0,10.7,0,0,0,0,1.07,0,8.56,0,69.54,115.54,8.56,114.47,0,24.61,2.14,2.14,305.96,305.96,5.35,0,0,73.82,27.81,0,3.21,22.47,2.14,2.14,5.35,0,0,0
21Day,161.96,8.03,2.68,295.82,4.02,101.73,0,196.76,1.34,10.71,1.34,0,18.74,5.35,109.76,30.79,9.37,89.68,52.2,400.22,1.34,0,26.77,2.68,161.96,167.32,0,8.03,0,135.19,34.8,0,26.77,42.83,9.37,13.39,6.69,0,0,48.19
3Month,0.96,5.12,2.24,76.79,0,0,3.2,6.08,4.8,13.44,0,0,173.73,16.96,11.52,31.04,2.88,25.6,18.24,31.04,4.8,0.32,2.88,4.8,2.88,1.92,3.52,2.56,0,0.64,6.4,0.32,315.47,0.64,0,0,0,7.36,31.99,39.35
22Month,0.55,6.01,3.83,37.72,0,0,2.73,7.11,2.73,24.05,44.83,0,631.93,6.01,37.17,52.48,3.28,11.48,41,50.84,0.55,18.59,3.28,0,3.28,1.09,3.83,4.37,6.01,1.64,0.55,0,96.21,0.55,1.09,0,1.09,2.19,0,6.01
