stage,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0
72hpf,0,1.06979114146608,0,0,0,0,0,2.13958228293216,0,0,1.06979114146608,0,0
21Day,0,0,0,0,0,0,5.35413235281323,1.33853308820331,1.33853308820331,6.69266544101654,0,0,0
3Month,2.23964509687937,0,1.27979719821678,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0.959847898662586,0,1.27979719821678,38.0739666469493
