stage,Cardiomyocyte,Erythroid.progenitor.cell,Immune.progenitor.cell,Macrophage,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Retinal.pigment.epithelial.cell
72hpf,1.06979114146608,0,0,0,7.48853799026255,0,0,1.06979114146608
21Day,0,1.33853308820331,12.0467977938298,0,1.33853308820331,1.33853308820331,1.33853308820331,0
3Month,0,0,0,0.639898599108391,0,0,0,0
