stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,175.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,12.84,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,5.35,0,0,2.14,0,0,1.07,7.49,2.14,3.21,0,0,3.21,0,0,0,0,37.44,0,0,0
21Day,6.69,2.68,0,8.03,0,5.35,0,0,0,0,0,0,1.34,1.34,2.68,0,1.34,2.68,0,5.35,0,0,0,187.39,10.71,6.69,0,0,4.02,0,0,1.34,1.34,42.83,0,0,0
3Month,1.28,4.48,2.56,38.07,0.64,0,2.56,0.64,0.32,8.64,11.2,0,56.95,21.76,0.32,25.6,3.2,12.48,13.12,8.64,3.52,0,3.2,4669.66,3.84,0.32,1.6,0.96,0.64,9.6,14.72,2.88,0.64,14.08,10.24,15.04,12.8
22Month,0,1.64,0.55,2.73,0,0,0.55,0,0,1.64,0.55,1.64,26.79,1.09,0.55,3.28,0.55,0.55,2.19,2.73,0,1.64,0.55,286.45,0,0,1.09,0,0,0.55,1.09,0,0,2.73,4.92,0,2.19
