stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1232594470523,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0,1.06979114146608,0,0,0,0,1.06979114146608,4.27916456586431,0,0,0,1.06979114146608,0,0,0,0
21Day,2.67706617640661,0,4.01559926460992,0,0,0,0,0,0,0,1.33853308820331,1.33853308820331,0,1.33853308820331,4.01559926460992,1.33853308820331,0,0,0,0,1.33853308820331,2.67706617640661,0,0,0,0,2.67706617640661,0,0,1.33853308820331
3Month,0,4.15934089420454,0,0,0,0.639898599108391,1.91969579732517,0,10.2383775857343,1.27979719821678,0.319949299554195,4.79923949331293,0,2.23964509687937,3.19949299554195,0.639898599108391,0.319949299554195,0.319949299554195,0.319949299554195,0.639898599108391,0,0,0.319949299554195,0.639898599108391,1.27979719821678,0,0,0.319949299554195,0.639898599108391,0.959847898662586
22Month,0,0.546654651197433,0,0.546654651197433,0.546654651197433,0,1.6399639535923,0.546654651197433,16.9462941871204,0,3.2799279071846,2.73327325598717,0,0,2.73327325598717,1.09330930239487,0,1.6399639535923,0,0,0,0,0,0,0,0,0,0,0,1.09330930239487
