stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,8.17,0,106.25,0,0,0,0,0,0,0,16.35,4.09,0,0,0,16.35,36.78,61.3,179.8,0,0,0,4.09,69.47,1123.76,0,0,0,49.04,0,0,0,0,0,0,12.26,0,0,0
72hpf,10.7,11.77,0,40.65,12.84,38.51,0,3.21,0,1.07,0,0,0,0,13.91,0,27.81,121.96,10.7,67.4,0,2.14,3.21,0,147.63,145.49,3.21,4.28,0,88.79,3.21,0,0,26.74,1.07,2.14,14.98,0,0,0
21Day,12.05,12.05,5.35,298.49,20.08,112.44,0,56.22,2.68,16.06,0,0,26.77,1.34,127.16,14.72,37.48,147.24,89.68,48.19,0,0,20.08,2.68,119.13,81.65,4.02,0,0,93.7,17.4,0,1.34,13.39,4.02,17.4,9.37,0,0,107.08
3Month,0,3.2,2.24,50.55,0.32,0,0.32,2.24,7.36,19.2,0,0,46.71,38.39,3.84,37.43,2.88,20.8,7.36,7.04,3.2,0,2.88,0.64,2.24,0,4.48,0.96,0,0.96,0.96,0,12.16,0.64,0,0,0.32,1.6,1.6,26.56
22Month,1.64,69.97,14.76,191.88,1.09,0,10.93,5.47,29.52,407.26,7.11,0,838.02,84.18,52.48,191.33,8.2,50.29,288.09,26.24,1.64,27.88,16.95,0,6.01,1.09,18.04,7.11,3.28,0,8.75,0.55,23.51,7.11,2.73,0,0,2.19,0,166.18
