stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,4.09,0,0,0,0,0,0,0,0,24.52,0,0,0,0,4.09,0,0,4.09,0,0,0,12.26,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,138,1.07,0,4.28,1.07,0,0,0,0,0,0,0,0,5.35,0,0,0,150.84,5.35,2.14,4.28,0,57.77,0,42.79,14.98,9.63,2.14,0,0,6.42,0,0,3.21,0,6.42,0,0,0
21Day,20.08,1.34,8.03,14.72,1.34,9.37,0,1.34,0,5.35,0,0,0,100.39,1.34,0,111.1,2.68,9.37,0,18.74,0,0,4.02,76.3,34.8,10.71,2.68,0,0,12.05,10.71,1.34,4.02,5.35,5.35,0,0,4.02
3Month,1.92,4.16,28.48,131.18,1.28,0,10.88,0.64,0.32,116.78,16.96,0,0,2158.06,28.8,0.96,926.57,14.72,19.52,15.68,29.76,5.76,4.8,12.8,1213.57,4.48,1.6,29.12,3.52,0,0.96,35.83,29.12,3.52,0,0.32,7.04,11.2,15.36
22Month,1.09,9.84,73.25,34.44,0.55,0,6.01,0.55,0,109.33,20.77,2.73,0,3581.13,8.2,4.92,1625.75,4.92,2.19,13.67,24.05,1.64,92.38,7.65,90.74,0.55,0,12.03,5.47,1.09,1.09,12.03,9.29,3.28,0,1.64,0.55,0,8.2
