stage,Hepatocyte,Immune.progenitor.cell,Macrophage,Mesenchymal.cell..caudal.fin.,Neural.progenitor.cell,Pancreatic.cell,T.cell
24hpf,0,0,0,0,28.6048320099512,0,0
21Day,0,1.33853308820331,4.01559926460992,0,0,0,1.33853308820331
3Month,0,0,0,0.319949299554195,0,0.319949299554195,0
22Month,1.09330930239487,0,0,0,0,0,0
