stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,138.94,8.17,4.09,0,0,0,0,0,89.9,0,0,0,0,102.16,2615.3,8.17,16.35,0,0,0,0,0,114.42,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,44.93,8.56,1.07,518.85,8.56,40.65,0,1.07,0,0,0,0,1.07,0,1.07,0,96.28,10921.5,5.35,69.54,0,2.14,1.07,1.07,384.06,194.7,1.07,0,70.61,2.14,0,24.61,2.14,3.21,7.49,0,0,1.07
21Day,34.8,1.34,4.02,1096.26,2.68,62.91,0,8.03,0,2.68,0,0,18.74,2.68,21.42,8.03,112.44,7566.73,12.05,72.28,0,2.68,12.05,0,99.05,42.83,2.68,1.34,38.82,33.46,0,5.35,25.43,58.9,5.35,0,0,13.39
3Month,0,1.28,2.88,932.01,0.32,0,0.32,0.32,6.08,7.04,0,0,13.76,7.36,0.32,17.6,141.74,16.32,4.48,8.64,1.6,0,1.28,1.6,5.12,0.64,1.6,0.32,0,5.44,2.88,0.32,0,0,0,1.28,4.48,6.4
22Month,0,3.28,21.32,549.39,0,0,2.19,0.55,7.65,6.56,1.64,0,31.16,1.64,1.64,19.13,50.84,16.4,6.56,3.83,0,0.55,0.55,0,8.75,0,1.09,1.09,0.55,0.55,0.55,1.64,1.09,0,0,0.55,0,0.55
