stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,12.26,0,77.64,8.17,0,0,4.09,0,0,0,0,0,0,0,0,24.52,8.17,4.09,208.41,0,0,0,4.09,49.04,1099.24,0,0,28.6,0,0,0,0,0,0,4.09,0,0,0
72hpf,27.81,9.63,0,44.93,20.33,21.4,0,2.14,0,0,0,0,2.14,0,4.28,0,14.98,39.58,5.35,179.72,0,3.21,3.21,1.07,730.67,483.55,3.21,10.7,142.28,3.21,0,0,59.91,10.7,6.42,8.56,0,0,0
21Day,42.83,0,5.35,69.6,8.03,18.74,0,13.39,0,0,0,0,2.68,1.34,8.03,1.34,8.03,34.8,4.02,137.87,0,0,18.74,0,156.61,121.81,5.35,5.35,57.56,18.74,0,6.69,16.06,6.69,14.72,4.02,0,0,2.68
3Month,1.92,2.24,0.96,74.87,2.88,0,2.24,1.92,0.32,7.36,7.68,0.32,38.39,7.68,2.56,5.76,9.92,25.6,8.64,61.43,16.32,0.32,5.44,4.48,17.6,2.24,7.36,6.72,4.48,4.16,0.32,141.74,0.96,0.32,0,1.6,16.96,267.48,16.32
22Month,0.55,2.73,0.55,49.2,0.55,0,1.09,0,0,1.64,5.47,13.12,69.43,2.73,3.28,4.37,2.19,6.01,8.2,48.11,0,1.64,3.83,1.64,6.01,2.73,9.84,7.11,1.64,0,0,31.16,5.47,5.47,0,0.55,1.09,1.09,9.84
