stage,Epithelial.cell,Ionocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,4.08640457285017,0,0,0,8.17280914570035
72hpf,0,1.06979114146608,0,1.06979114146608,1.06979114146608
21Day,0,0,1.33853308820331,0,0
