stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,12.26,0,16.35,0,0,0,4.09,0,0,0,0,0,0,0,4.09,4.09,20.43,65.38,0,0,0,0,12.26,286.05,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,5.35,4.28,0,1.07,0,1.07,0,8.56,0,0,0,1.07,0,1.07,0,2.14,0,0,23.54,0,0,4.28,0,7.49,44.93,0,0,0,3.21,1.07,1.07,0,0,4.28,0,0,0
21Day,13.39,25.43,0,96.37,0,6.69,0,34.8,2.68,4.02,0,1.34,12.05,46.85,1.34,14.72,6.69,10.71,41.49,0,0,34.8,0,13.39,24.09,10.71,1.34,0,8.03,5.35,22.76,4.02,0,0,0,0,21.42
3Month,0.64,48.95,5.76,445.69,0.32,0,3.2,26.56,52.47,17.92,0.96,32.63,267.8,6.72,22.4,3.84,9.92,32.63,27.2,6.4,0.32,26.24,3.52,3.84,2.56,13.76,4.16,0,1.28,4.48,453.69,3.2,0,0.96,91.19,69.43,115.82
22Month,1.64,37.17,6.01,164.54,0,0,2.19,30.07,38.27,430.76,349.86,58.49,161.81,41,42.09,1.09,1.64,62.87,19.13,0,2.73,24.6,0.55,1.09,1.09,30.61,2.19,10.93,0,2.19,279.34,3.28,3.28,0,2.73,0,92.93
