stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,12.26,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,29.95,0,0,17.12,4.28,1.07,0,0,0,0,0,0,0,0,0,4.28,14.98,2.14,12.84,3.21,0,5.35,425.78,32.09,0,2.14,0,9.63,1.07,0,16.05,0,0,2.14,0,0,0
21Day,21.42,0,0,46.85,0,5.35,0,1.34,0,0,0,0,0,5.35,1.34,8.03,12.05,5.35,20.08,0,1.34,1.34,140.55,20.08,0,0,0,16.06,4.02,1.34,5.35,0,5.35,0,0,0,4.02
3Month,1.28,0.64,1.6,37.11,0.96,0,0.64,0.64,3.2,3.84,0,28.16,5.76,0.32,15.04,19.52,3.52,8.32,4.16,0,3.2,40.63,4.16,0.96,6.08,6.72,0,0,4.48,84.79,0.32,0,0,6.08,1.92,39.67,3.52
22Month,0,2.73,2.73,38.81,0,0,1.64,0.55,3.83,4.92,22.41,266.22,0.55,2.19,34.44,9.29,1.09,6.01,6.56,22.96,0,1.64,11.48,0.55,4.92,10.39,0.55,1.09,1.64,27.33,2.73,0.55,0,1.09,0,0,0.55
