stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,16.35,0,0,0,4.09,8.17,110.33,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,3.21,0,0,0,0,0,0,0,0,1.07,0,3.21,3.21,1.07,7.49,0,1.07,0,0,104.84,9.63,0,0,0,9.63,0,0,2.14,0,0,0,0,0,0
21Day,8.03,2.68,0,20.08,4.02,0,1.34,0,1.34,0,1.34,4.02,6.69,0,0,8.03,4.02,24.09,0,0,0,0,105.74,8.03,2.68,1.34,0,4.02,4.02,1.34,1.34,0,1.34,2.68,0,0,2.68
3Month,0,2.24,0.32,12.8,0,0,0.64,1.6,4.16,0,14.72,2.24,0.96,3.52,0.64,2.24,2.56,3.84,0.32,0.32,0.32,0.32,0.96,0,0.96,0.64,0,0,0.64,6.72,0,0,0,0.32,3.84,0.32,2.24
22Month,0,1.09,1.09,1.64,0,0.55,0,0,5.47,2.73,36.08,1.64,3.28,2.73,0,0.55,3.83,2.73,0,1.64,0.55,0,1.64,0,0.55,3.28,0.55,0,1.09,0,0.55,1.64,0,0,0,0,1.64
