stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,16.35,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,0,4.09,12.26,0,0,0,4.09,93.99,837.71,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0
72hpf,67.4,17.12,0,27.81,26.74,66.33,0,5.35,0,0,2.14,0,0,0,0,2.14,0,20.33,94.14,10.7,74.89,0,8.56,4.28,0,8588.28,342.33,23.54,36.37,102.7,5.35,0,1.07,60.98,42.79,34.23,8.56,0,0,0
21Day,38.82,2.68,9.37,89.68,17.4,95.04,0,6.69,0,2.68,1.34,0,0,2.68,12.05,42.83,21.42,8.03,42.83,34.8,80.31,0,1.34,8.03,1.34,3175,115.11,18.74,33.46,32.12,92.36,0,2.68,37.48,24.09,68.27,6.69,0,0,44.17
3Month,0,1.6,1.6,15.36,1.28,0,1.92,0,0,0.96,12.16,0,0,25.92,256.6,5.76,7.04,4.8,3.84,21.44,13.76,0.96,0,3.52,3.52,129.58,3.52,57.91,9.6,0.32,3.52,0.64,97.9,3.2,0.96,0,0.32,4.16,153.26,78.71
22Month,1.09,2.19,0,7.11,0.55,0,0.55,0,0.55,1.09,50.84,3.28,0,60.13,125.73,23.51,3.28,0.55,2.19,26.24,33.35,0.55,0.55,1.64,1.09,153.06,0.55,74.35,15.85,0.55,1.09,0,55.21,8.2,1.64,0,0.55,0.55,0.55,59.04
