stage,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Retinal.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017,0,0
72hpf,0,0,0,0,0,0,1.06979114146608,0,0,0
21Day,0,0,0,0,0,0,2.67706617640661,0,1.33853308820331,4.01559926460992
22Month,1.09330930239487,0.546654651197433,7.10651046556663,0.546654651197433,0.546654651197433,0.546654651197433,0,0,0.546654651197433,0
