stage,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,28.6048320099512,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,8.55832913172862,0,0,0,0,0,1.06979114146608,1.06979114146608,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03119852921984,0,0,0,0,0,0,4.01559926460992,0,0
3Month,0,0.319949299554195,2.55959439643356,0,0.319949299554195,0,7.67878318930069,1.27979719821678,1.27979719821678,0.319949299554195,0.639898599108391,0.319949299554195,0.959847898662586,0.319949299554195,0,0,0,0,0.319949299554195,0.319949299554195,14.0777691803846,0,0,2.23964509687937,0.959847898662586
22Month,0.546654651197433,0.546654651197433,0,1.09330930239487,4.37323720957947,1.09330930239487,37.7191709326229,0.546654651197433,6.01320116317177,0,0,1.6399639535923,2.18661860478973,0,0.546654651197433,0,0,0.546654651197433,0,0.546654651197433,10.3864383727512,0,0,0,0.546654651197433
