stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,93.99,0,0,8.17,0,0,0,4.09,4.09,380.04,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,26.74,14.98,0,0,0,0,0,0,0,0,0,7.49,5.35,0,3.21,0,0,0,2.14,79.16,51.35,0,1.07,0,11.77,0,0,42.79,0,0,2.14,0,0,0
21Day,1.34,0,0,32.12,14.72,0,1.34,0,0,0,1.34,0,0,2.68,1.34,4.02,0,9.37,0,0,0,0,16.06,9.37,0,0,0,2.68,1.34,0,10.71,12.05,22.76,1.34,0,0,0
3Month,0,1.28,0.32,275.48,6.4,0.96,0.32,1.6,3.2,0,15.36,6.08,0.64,7.68,20.16,4.16,3.52,5.76,1.6,0.32,0.96,8.96,49.27,0.64,1.28,1.92,0,2.24,1.92,37.43,2.88,0.32,0,2.56,0.96,189.41,5.44
22Month,1.09,3.83,0.55,178.76,4.37,0,0,0.55,4.37,2.73,45.92,3.83,1.09,3.83,2.73,0.55,6.01,8.2,0,0.55,0,3.28,12.57,0.55,0.55,0,8.75,0,0.55,13.67,1.64,19.68,0,0.55,0,1.09,3.28
