stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Radial.glia,T.cell
24hpf,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,0,1.06979114146608,10.6979114146608,0,0,1.06979114146608,2.13958228293216,0
21Day,0,0,0,1.33853308820331,2.67706617640661,0,0,1.33853308820331,0,0
22Month,0.546654651197433,7.10651046556663,0.546654651197433,0,0,0,0.546654651197433,0,0,0.546654651197433
