stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1123.76,8.17,0,0,0,0,0,0,0,0,0,0,93.99,0,16.35,0,16.35,0,0,0,0,12.26,187.97,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,253.54,47.07,0,11502.39,43.86,264.24,0,8.56,0,0,4.28,1.07,44.93,0,20.33,180.79,46,38139.12,29.95,1498.78,0,654.71,16.05,1.07,2170.61,1036.63,3.21,10.7,0,1586.5,5.35,0,1.07,157.26,5.35,20.33,110.19,0,0,0
21Day,862.02,139.21,176.69,8321.66,88.34,1222.08,0,200.78,0,28.11,85.67,14.72,11124.55,44.17,420.3,389.51,133.85,16742.37,448.41,24959.63,25.43,144.56,1349.24,21.42,2449.52,1145.78,69.6,80.31,0,6676.6,1654.43,0,12.05,212.83,195.43,534.07,1417.51,14.72,1.34,348.02
3Month,288.91,470.65,1144.14,4535.92,35.51,0,1106.7,27.84,189.09,784.52,2444.09,19.52,506218.02,881.14,73.27,4422.02,897.46,37537.73,1088.15,56573.76,10734.62,250.52,2276.76,638.94,305.55,23.68,197.41,424.57,0,389.7,5027.04,10.88,729.48,215.33,13.76,0.64,737.48,867.38,539.43,814.27
22Month,354.23,723.22,712.29,2937.18,12.03,0,1432.78,26.79,184.77,242.71,1459.57,1089.48,850562.38,485.98,156.34,1614.27,164,5823.51,1064.34,62905.74,2679.7,10793.7,1896.89,26.24,174.93,14.76,166.73,636.31,1168.75,399.6,580.55,0,147.05,147.6,706.28,14.21,133.38,126.82,0.55,443.88
