stage,Enterocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Neural.progenitor.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell
72hpf,0,0,0,0,0,0,1.06979114146608
21Day,0,0,0,0,1.33853308820331,0,0
3Month,0.319949299554195,0.319949299554195,0.959847898662586,0.639898599108391,0,0.319949299554195,0
