stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,16.35,0,0,0,0,0,0,0,8.17,0,0,0,0,0,4.09,4.09,36.78,0,0,0,0,20.43,224.75,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,4.28,0,0,3.21,0,2.14,0,0,0,0,0,0,1.07,0,0,0,4.28,13.91,0,13.91,0,1.07,0,0,19.26,31.02,0,0,5.35,4.28,0,7.49,1.07,0,1.07,0,0,0
21Day,18.74,0,1.34,32.12,1.34,5.35,0,13.39,0,0,0,0,1.34,1.34,8.03,1.34,0,4.02,4.02,57.56,0,0,1.34,0,26.77,28.11,0,0,13.39,4.02,0,2.68,2.68,1.34,0,0,0,2.68
3Month,0,5.76,4.16,58.23,0.32,0,2.56,2.24,4.8,9.92,0,0,143.02,7.36,4.8,28.8,3.2,24,11.52,25.6,4.48,0.96,6.4,5.44,1.28,0.64,2.56,3.52,0.96,3.84,28.8,0.64,0,0,0,8,19.2,15.04
22Month,0,10.39,3.83,30.07,0.55,0,3.28,2.73,6.01,20.77,17.49,0,370.63,6.56,13.67,48.11,1.64,3.28,33.35,34.99,0,11.48,4.37,0.55,2.19,0.55,4.37,1.64,1.64,1.09,7.11,3.28,1.09,0,0,1.64,0,9.29
