stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Spermatocyte
72hpf,0,0,0,0,1.06979114146608,2.13958228293216,0
21Day,0,0,0,1.33853308820331,0,0,0
3Month,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0.319949299554195
