stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Osteoblast,T.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,0
72hpf,0,0,0,0,0,2.13958228293216,1.06979114146608,1.06979114146608,0,0
21Day,0,0,0,0,0,2.67706617640661,1.33853308820331,0,0,0
3Month,0.319949299554195,0.319949299554195,0.319949299554195,0.959847898662586,0.319949299554195,0,0,0,0,0.639898599108391
