stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,1.07,3.21,0,0,0,0,0,0,0,0,0,0,0,1.07,0,1.07,8.56,3.21,2.14,0,1.07,0,0,2.14,0,0,0,0,0,0,0,0,0,0
21Day,5.35,4.02,5.35,38.82,0,5.35,0,1.34,0,4.02,0,0,4.02,6.69,9.37,0,10.71,16.06,17.4,0,0,6.69,0,4.02,1.34,1.34,0,0,4.02,0,0,2.68,0,5.35
3Month,0.64,12.16,5.12,95.02,0.32,0,1.28,1.6,24.96,25.28,0,59.83,14.72,3.52,65.91,10.88,16.96,26.56,21.12,2.24,0,17.28,16.96,3.2,0,4.48,1.92,0.32,3.2,3.2,0.32,141.74,2.88,10.24
22Month,1.09,14.21,6.01,36.63,0.55,0,1.09,0.55,14.21,63.96,12.03,161.26,21.32,10.93,75.98,3.28,7.11,44.28,21.87,0.55,3.28,9.29,0.55,2.19,0,2.73,1.64,0.55,0,0,1.64,20.77,0,9.29
