stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,20.43,0,12.26,0,0,0,0,0,0,0,0,0,0,0,4.09,12.26,8.17,4.09,0,0,0,0,8.17,85.81,12.26,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,6.42,2.14,0,5.35,1.07,5.35,0,0,0,0,0,2.14,0,0,0,18.19,20.33,0,3.21,0,29.95,0,6.42,193.63,39.58,25.67,0,0,22.47,0,0,4.28,0,0,0,0,0
21Day,13.39,0,0,17.4,0,1.34,0,2.68,0,0,0,20.08,0,1.34,1.34,14.72,13.39,0,16.06,0,0,6.69,20.08,42.83,9.37,21.42,0,0,5.35,6.69,9.37,0,2.68,0,0,0,0
3Month,0.32,5.76,11.2,73.27,0.32,0,9.6,1.6,7.36,13.76,0,4019.84,15.36,0,57.59,81.27,17.28,9.6,20.48,3.52,6.4,9.92,78.39,2.56,0,51.51,2.56,0,1.28,58.23,229.72,2.24,0,0.64,11.52,173.73,15.04
22Month,1.64,5.47,6.01,55.21,0,0,8.75,0.55,2.73,13.67,4.92,2804.34,5.47,2.73,19.68,13.67,1.09,7.11,14.76,1.09,67.24,2.19,8.2,1.09,0.55,63.96,3.28,0.55,0.55,5.47,65.05,1.09,0,0,0,0,3.28
