stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,16.35,4.09,4.09,0,0,0,0,20.43,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,24.61,22.47,1.07,1.07,0,12.84,0,19.26,2.14,7.49,0,0,0,3.21,2.14,0,3.21,0,0,0,0,0
21Day,0,0,14.72,153.93,0,5.35,0,1.34,1.34,0,1.34,20.08,0,1.34,13.39,13.39,66.93,2.68,6.69,0,0,2.68,2.68,8.03,1.34,0,0,0,1.34,6.69,0,0,0,1.34,0,0,1.34
3Month,0.32,1.6,8.64,273.56,0.32,0,0.64,0,56.63,6.72,0,497.52,6.72,0.32,228.12,25.92,49.27,9.92,6.08,1.6,0.96,9.6,71.99,3.2,0,4.48,1.28,0,0,8.96,6.08,0.32,0.32,0,2.88,18.24,5.12
22Month,0.55,0.55,9.29,164.54,0,0,7.11,0,33.89,10.39,4.37,675.67,3.28,1.09,206.64,7.11,19.13,3.83,7.65,0.55,28.97,4.92,2.19,1.09,0,3.28,0.55,0.55,0.55,0.55,5.47,0,0.55,0,1.09,0,2.73
