stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,69.47,0,0,0,0,0,40.86,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,20.33,13.91,0,48.14,2.14,19.26,0,0,0,0,2.14,0,2.14,0,2.14,1.07,8.56,37.44,2.14,1228.12,0,0,44.93,0,106.98,58.84,1.07,0,1165,4.28,1.07,7.49,0,1.07,24.61,0,0,0
21Day,12.05,1.34,0,41.49,1.34,26.77,0,5.35,0,0,0,0,4.02,0,6.69,4.02,2.68,6.69,4.02,1476.4,0,0,99.05,0,37.48,20.08,0,0,571.55,38.82,0,6.69,2.68,2.68,8.03,0,0,2.68
3Month,6.4,16.32,1.28,47.35,0.64,0,3.2,0.32,5.76,8,58.23,0,33.91,75.83,0.96,17.92,2.88,36.47,14.08,1557.19,366.02,0.64,92.79,5.44,4.16,0.96,1.92,0.96,34.55,9.6,11.84,10.24,0.32,0,3.2,15.68,8.64,12.48
22Month,3.28,5.47,0,30.07,0.55,0,7.65,0,1.64,1.09,16.4,41,65.05,10.39,2.19,6.56,2.19,8.2,9.29,1201,58.49,2.19,61.23,1.09,5.47,1.09,0.55,4.92,23.51,1.09,14.76,50.84,2.73,0,7.11,3.28,0,4.37
