stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,106.25,0,0,12.26,0,0,0,4.09,0,0,16.35,0,0,0,0,0,0,4.09,261.53,0,0,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,142.28,9.63,0,4.28,0,1.07,0,6.42,0,0,2.14,0,2.14,0,21.4,0,2.14,7.49,22.47,109.12,0,1.07,1.07,0,67.4,17.12,1.07,0,136.93,0,0,0,2.14,0,0,4.28,0,0,1.07
21Day,133.85,4.02,0,16.06,0,8.03,0,41.49,0,0,30.79,0,4.02,4.02,165.98,0,1.34,6.69,32.12,91.02,0,0,16.06,0,74.96,13.39,0,0,36.14,12.05,0,0,0,0,2.68,0,0,0,87
3Month,3.2,1.92,0.32,214.69,0.32,0,3.84,10.24,0.32,1.6,412.41,0.32,24,134.06,39.99,5.12,3.2,154.54,100.78,64.95,1.92,0.32,3.2,3.84,4.48,0.32,1.28,0.64,3.52,7.36,0.64,13.12,1.28,0.64,0,0.64,3.84,35.83,128.3
22Month,0.55,4.37,1.09,37.17,0,0,6.01,7.11,0,3.28,723.77,151.97,42.64,51.93,52.48,7.11,0.55,32.25,90.2,24.6,0.55,1.09,1.64,0,12.03,0,3.83,2.73,0.55,1.64,0,12.03,3.83,2.19,0,0,0.55,0,56.31
