stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,20.43,24.52,0,0,0,0,0,20.43,4.09,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,8.56,0,1.07,0,0,0,0,0,0,0,0,0,0,2.14,25.67,4.28,12.84,0,0,0,0,7.49,6.42,0,0,3.21,0,0,2.14,0,0,0,0,0,0
21Day,2.68,2.68,4.02,29.45,0,9.37,0,1.34,0,1.34,0,0,0,1.34,4.02,4.02,5.35,17.4,8.03,44.17,0,0,5.35,2.68,5.35,4.02,5.35,0,29.45,4.02,0,2.68,1.34,2.68,0,0,0,2.68
3Month,0,16.96,11.84,57.59,0.32,0,0.32,1.92,0.96,14.72,11.2,0.32,281.88,9.28,1.92,104.3,8.96,25.92,19.84,34.23,11.52,0,5.76,30.4,6.08,0.64,16.32,0.32,0.96,6.4,87.03,0,0,0,1.92,2.24,14.72,15.68
22Month,0.55,33.89,2.73,20.77,0,0,0,0,0,4.37,19.68,18.04,105.5,2.19,3.83,33.35,1.09,6.01,28.97,20.23,0.55,2.19,0.55,1.09,2.19,0.55,9.84,0.55,0,0.55,12.03,1.64,4.37,0,0,1.64,0,3.28
