stage,Cardiomyocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,4.08640457285017,0,0,0,0,8.17280914570035,0,4.08640457285017,0
72hpf,1.06979114146608,0,0,0,0,0,1.06979114146608,0,0
22Month,0,0.546654651197433,3.2799279071846,0.546654651197433,1.09330930239487,0,0,0,0.546654651197433
