stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,122.59,0,0,0,0,0,0,0,12.26,0,0,0,0,0,8.17,0,57.21,0,0,0,0,0,81.73,0,0,16.35,0,0,0,0,4.09,0,0,0
72hpf,2.14,2.14,0,46,4.28,3.21,0,0,0,0,0,0,0,0,0,0,3.21,171.17,2.14,219.31,0,0,19.26,0,34.23,18.19,1.07,0,230.01,0,0,1.07,0,12.84,0,0,0
21Day,95.04,2.68,1.34,24.09,1.34,8.03,0,0,0,1.34,0,0,0,0,0,1.34,0,9.37,0,176.69,0,0,18.74,0,16.06,8.03,9.37,0,84.33,5.35,0,0,1.34,2.68,0,0,1.34
3Month,4.8,3.2,0.64,12.16,0.32,0,0.64,0.32,0.64,2.24,0,0,7.04,1.92,0.32,1.6,0.64,6.08,1.92,103.34,6.08,0,2.24,0.32,0.32,0.32,2.56,0,2.56,1.6,3.52,0.64,0,0.32,23.68,7.36,0.96
22Month,1.64,0.55,0.55,2.19,0.55,0,0,0.55,0.55,0.55,0.55,0,8.75,1.09,0,4.37,0,0.55,0.55,39.91,0.55,0.55,1.64,0,0.55,0,2.73,0.55,0,0,8.75,0,0,0,0.55,0.55,0.55
