stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,20.43,0,44.95,0,8.17,0,4.09,0,0,0,8.17,0,0,0,0,0,16.35,57.21,290.13,0,0,0,0,57.21,2815.53,0,0,0,28.6,0,0,0,0,0,8.17,0,0,0
72hpf,18.19,4.28,0,39.58,9.63,2.14,0,5.35,0,2.14,0,0,0,0,2.14,0,26.74,48.14,4.28,100.56,0,10.7,3.21,3.21,111.26,390.47,0,1.07,0,47.07,5.35,0,2.14,24.61,0,3.21,0,0,0
21Day,62.91,8.03,1.34,107.08,4.02,73.62,0,111.1,1.34,2.68,0,0,6.69,2.68,45.51,2.68,5.35,16.06,22.76,279.75,0,0,13.39,0,33.46,175.35,2.68,4.02,0,74.96,17.4,0,6.69,28.11,1.34,10.71,0,0,17.4
3Month,0.32,3.52,4.16,92.15,0.32,0,0.96,4.8,3.2,6.08,0,0,100.78,6.08,8.96,35.51,2.56,28.16,14.4,17.28,1.92,0.96,3.2,6.4,0.32,1.92,0.96,1.28,0,0.96,4.8,0.32,220.13,1.28,0,0.32,14.4,19.2,16
22Month,1.09,10.39,2.73,34.44,0,0,2.73,5.47,2.19,19.68,3.83,0,297.93,6.01,48.11,65.05,0.55,3.83,31.16,34.99,1.09,8.75,2.19,0.55,1.64,0.55,2.19,2.19,3.28,1.09,0.55,0,236.7,1.09,1.64,0,0,0,10.93
