stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,1.06979114146608,1.06979114146608,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,1.33853308820331
3Month,0,0.319949299554195,0.319949299554195,0.959847898662586,0,1.27979719821678,1.59974649777098,0.319949299554195,1.27979719821678,0.319949299554195,0.319949299554195,0,0.319949299554195,0,0,0,0.959847898662586
22Month,0.546654651197433,0.546654651197433,0,13.6663662799358,0.546654651197433,6.01320116317177,0,0,3.82658255838203,2.73327325598717,0,0.546654651197433,0.546654651197433,0,0,0,1.09330930239487
