stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte
24hpf,0,0,0,0,4.08640457285017,0,0,4.08640457285017,0
72hpf,1.06979114146608,0,0,0,0,3.20937342439823,1.06979114146608,5.34895570733039,0
21Day,0,1.33853308820331,0,0,0,0,0,2.67706617640661,1.33853308820331
3Month,0,0,0.319949299554195,0.319949299554195,0,0.319949299554195,0,0,0
