stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,686.52,147.11,0,2308.82,8.17,0,0,4.09,0,0,0,0,4.09,0,0,0,0,12.26,20.43,20.43,2815.53,0,4.09,0,0,1667.25,1859.31,4.09,0,0,326.91,0,0,0,0,0,0,0,0,0
72hpf,49.21,59.91,0,420.43,8.56,24.61,0,1.07,0,0,0,0,0,0,0,0,0,10.7,310.24,9.63,1667.8,1.07,1.07,13.91,0,518.85,108.05,2.14,3.21,0,1356.5,0,0,14.98,0,2.14,19.26,0,0,0
21Day,66.93,25.43,0,634.46,5.35,41.49,0,16.06,0,1.34,6.69,4.02,0,9.37,1.34,12.05,10.71,16.06,471.16,13.39,1998.43,1.34,0,139.21,0,231.57,53.54,2.68,4.02,0,614.39,54.88,1.34,8.03,5.35,17.4,10.71,8.03,0,8.03
3Month,1.92,33.27,0.96,147.18,0.64,0,1.92,0,1.92,3.2,20.8,0,0,20.48,8.64,0.64,11.84,4.16,327.63,11.2,631.26,151.02,0,37.43,2.88,7.68,0.32,2.24,1.28,0,69.43,4.48,10.88,0.32,0,0,1.28,30.4,5.44,3.52
22Month,0.55,47.56,1.09,112.06,0,0,7.11,0,0.55,2.19,7.65,138.85,0,38.81,2.19,0.55,7.11,0,120.26,10.93,654.89,22.96,2.73,31.71,0,15.31,0,1.64,1.64,2.19,28.43,3.28,13.12,0.55,1.09,0,0.55,4.37,0,1.09
