stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,24.52,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,12.26,12.26,16.35,0,0,0,28.6,237.01,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,7.49,1.07,2.14,0,0,0,0,0,0,0,0,0,0,0,6.42,0,7.49,0,1.07,0,54.56,17.12,0,0,3.21,0,0,5.35,191.49,24.61,3.21,0,0,0
21Day,4.02,0,0,25.43,0,8.03,0,4.02,0,0,0,0,2.68,0,5.35,4.02,4.02,12.05,2.68,17.4,0,2.68,0,81.65,20.08,0,0,14.72,4.02,1.34,1.34,455.1,136.53,6.69,0,0,4.02
3Month,0.96,0.32,0,11.2,0,0,0.32,0,1.28,1.28,0,0,15.36,1.92,0,3.84,2.24,3.2,2.88,1.92,0,0.32,0.32,0.32,0,1.28,0,0,0.32,3.84,0,26.56,0.32,0.64,0.64,2.24,0.32
22Month,0,2.19,0.55,3.28,0,0,0,0.55,0.55,3.83,0.55,0,32.25,0.55,0.55,1.64,0.55,0,2.73,0.55,1.09,0,0,2.19,0,0,0.55,0,0,1.09,0,75.44,0,0,0.55,0,1.09
