stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0
72hpf,0,1.06979114146608,0,0,0,0,0,0,0,0,0,4.27916456586431,1.06979114146608,1.06979114146608,0
21Day,1.33853308820331,1.33853308820331,1.33853308820331,0,1.33853308820331,0,1.33853308820331,0,0,0,0,1.33853308820331,0,0,0
3Month,0,0.319949299554195,0,0,0,0,0,0.319949299554195,0,0,0,0,0,0,0.319949299554195
22Month,0,2.18661860478973,0,0.546654651197433,0,2.18661860478973,6.5598558143692,0,0.546654651197433,1.6399639535923,1.09330930239487,0,0,0,0
