stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Retinal.cell,T.cell
24hpf,0,0,0,0,0,4.08640457285017,4.08640457285017,0,16.3456182914007,0,0,0,0
72hpf,0,0,0,0,1.06979114146608,0,1.06979114146608,2.13958228293216,0,0,0,0,0
21Day,5.35413235281323,1.33853308820331,0,1.33853308820331,2.67706617640661,0,4.01559926460992,0,2.67706617640661,4.01559926460992,1.33853308820331,1.33853308820331,0
3Month,0.639898599108391,0,0,0,0,0,0,0,0,0,0,0,0.319949299554195
22Month,0.546654651197433,0,1.6399639535923,0,0,0,0,0,0,0,0,0,0
