stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Macrophage,Neural.cell,Primordial.germ.cell
24hpf,4.08640457285017,0,0,0,0,0
72hpf,0,0,0,0,3.20937342439823,0
21Day,0,1.33853308820331,0,0,0,0
3Month,0,0,0.319949299554195,0,0,0
22Month,0,0,1.6399639535923,0.546654651197433,0,0.546654651197433
