stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,143.02,118.51,0,821.37,20.43,20.43,0,4.09,0,0,12.26,0,24.52,0,0,8.17,4.09,36.78,228.84,212.49,1234.09,0,0,0,12.26,318.74,6325.75,4.09,0,0,196.15,0,0,0,8.17,0,0,24.52,0,0,0
72hpf,325.22,194.7,1.07,604.43,126.24,118.75,0,7.49,0,0,11.77,0,0,1.07,0,17.12,0,157.26,1281.61,87.72,1622.87,1.07,33.16,42.79,3.21,4784.11,2514.01,13.91,38.51,0,1459.2,10.7,0,0,715.69,50.28,41.72,62.05,0,0,0
21Day,535.41,100.39,16.06,1898.04,33.46,155.27,0,29.45,0,2.68,65.59,1.34,0,33.46,25.43,171.33,32.12,46.85,559.51,274.4,2698.48,0,1.34,190.07,1.34,1578.13,768.32,17.4,68.27,0,1045.39,164.64,0,6.69,226.21,81.65,117.79,50.86,20.08,0,109.76
3Month,8.32,83.83,8.96,751.56,7.36,0,7.68,0,4.16,21.44,170.53,0.96,0,497.84,306.19,17.92,192.61,13.76,337.23,154.86,667.41,107.18,0.96,28.48,6.4,15.04,8,15.04,12.48,0,49.27,21.12,1.28,38.07,8.96,1.28,0,6.72,197.73,14.4,125.1
22Month,6.01,202.81,20.23,282.62,2.73,0,13.67,0.55,1.64,18.59,973.05,171.65,0,588.2,146.5,34.44,231.78,7.65,72.16,268.41,983.98,21.32,10.93,24.05,0,27.33,3.83,22.41,34.99,3.28,34.99,3.83,0,26.79,60.68,50.84,0,3.28,33.89,0,89.1
