stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0,0,0,16.3456182914007,0,0,0,0,0,0,0
72hpf,0,1.06979114146608,0,0,0,2.13958228293216,0,1.06979114146608,0,41.7218545171771,4.27916456586431,2.13958228293216,0,0,1.06979114146608,1.06979114146608,0,1.06979114146608
21Day,1.33853308820331,0,0,0,0,0,2.67706617640661,0,1.33853308820331,6.69266544101654,0,0,1.33853308820331,2.67706617640661,0,0,0,2.67706617640661
3Month,0.639898599108391,0,0.319949299554195,0,0.319949299554195,0,0,0,0.319949299554195,0,0,0,0,2.87954369598776,0,0,1.59974649777098,0.319949299554195
22Month,0,0,0,1.09330930239487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
