stage,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Hatching.gland,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,4.08640457285017,0,0,0,0,0,0,20.4320228642509,0,0
72hpf,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0,0.319949299554195,0.319949299554195,0,0,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0.959847898662586,0.319949299554195
22Month,0,0,0,0,3.82658255838203,0,0.546654651197433,0.546654651197433,0.546654651197433,1.09330930239487,0,1.09330930239487,0
