stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Goblet.cell,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell
24hpf,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,8.17280914570035,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,3.20937342439823,1.06979114146608,0
21Day,0,0,1.33853308820331,0,0,0,0,0,0,0,0,1.33853308820331,2.67706617640661,0,0
3Month,0,0.959847898662586,0,0.319949299554195,0,0.639898599108391,0.639898599108391,2.55959439643356,0.319949299554195,0,0.639898599108391,0,0,0,0.319949299554195
22Month,0.546654651197433,0,0,0.546654651197433,1.6399639535923,6.5598558143692,0.546654651197433,2.73327325598717,0,0.546654651197433,1.09330930239487,0,0,0,0
