stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
72hpf,1.06979114146608,0,0,0,0,0,0,0,1.06979114146608,3.20937342439823,3.20937342439823,0,0,0,1.06979114146608,0
21Day,2.67706617640661,0,1.33853308820331,1.33853308820331,0,0,0,0,0,14.7238639702364,0,1.33853308820331,1.33853308820331,0,0,0
3Month,0,1.27979719821678,0,0,0,0.319949299554195,0,1.59974649777098,0,1.27979719821678,0,0,0,0.319949299554195,0,1.91969579732517
22Month,0,0,0,0,2.18661860478973,0,0.546654651197433,0.546654651197433,0,0,0,0,0,0,0,0
