stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Keratinocyte,Macrophage,Neural.cell
72hpf,0,0,0,0,0,0,1.06979114146608
21Day,1.33853308820331,1.33853308820331,0,0,1.33853308820331,0,0
22Month,0,0.546654651197433,1.09330930239487,2.18661860478973,0,1.09330930239487,0
