stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,6.69,1.34,0,595.65,1.34,13.39,0,0,0,0,2.68,0,6.69,0,10.71,77.63,6.69,14.72,0,0,116.45,0,16.06,2.68,1.34,0,0,5.35,4.02,0,4.02,1.34,4.02,1.34,0,0,2.68
3Month,0.96,3.52,2.56,496.24,0,0,1.6,10.56,6.4,0,25.28,8.96,0.32,32.63,6.08,16.32,3.52,8,1.6,0,1702.45,6.08,1.28,0,3.2,1.6,0,0.32,8,8.96,0.64,0,0,0,2.88,4.8,1.92
22Month,0,2.73,2.73,453.18,0,0,2.73,9.84,6.01,1.09,56.85,2.19,0,20.77,4.37,4.92,6.56,12.57,0,1.09,881.21,0.55,0.55,0,1.09,1.64,0.55,0.55,1.64,0.55,0.55,0.55,0,0,0,0,4.92
