stage,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neurosecretory.cell
72hpf,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0
21Day,0,0,0,0,0,0,0,5.35413235281323,0,0,0,0,0
3Month,0,0.959847898662586,0,0.639898599108391,0,10.8782761848426,0,4.79923949331293,0.639898599108391,0.639898599108391,0.319949299554195,0.319949299554195,0.319949299554195
22Month,0.546654651197433,0,0.546654651197433,0,0.546654651197433,7.10651046556663,0.546654651197433,4.9198918607769,0,0,1.09330930239487,0,0
