stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,4.09,0,0,0,0,0,0,0,8.17,0,0,0,0,8.17,4.09,16.35,40.86,0,4.09,0,0,433.16,392.29,20.43,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,62.05,9.63,0,38.51,31.02,69.54,0,2.14,0,1.07,0,0,1.07,0,3.21,0,21.4,127.31,31.02,79.16,0,7.49,2.14,0,10333.11,250.33,20.33,20.33,121.96,3.21,1.07,46,6.42,4.28,5.35,0,0,0
21Day,26.77,1.34,2.68,85.67,6.69,65.59,0,6.69,0,1.34,0,0,12.05,5.35,10.71,12.05,6.69,44.17,22.76,69.6,0,2.68,21.42,0,3037.13,49.53,16.06,24.09,26.77,85.67,1.34,24.09,16.06,17.4,9.37,0,0,6.69
3Month,0.96,8.96,0.64,50.87,8.96,0,0,1.92,10.88,9.6,0.64,0,24.64,6.4,1.28,10.24,0.96,5.44,12.48,27.52,7.04,0,19.52,0.32,620.38,0,135.34,1.6,1.28,1.6,12.8,1.92,0,0,15.36,0.96,1.92,2.88
22Month,3.28,51.93,0,33.35,3.28,0,5.47,2.73,10.39,87.46,3.83,0,59.04,15.31,18.04,5.47,1.64,4.92,70.52,54.12,1.64,3.28,31.71,0.55,488.16,0,204.45,4.92,1.09,1.64,38.81,18.04,3.28,0,2.19,2.19,0,6.01
